game_id,season,week,team,opponent,venue,pregame_team_rating,pregame_opponent_rating,expected_margin,actual_margin,game_result,source_provenance,observed_at,recorded_at,model_version,configuration_version,split
G25-0524,2025,10,Louisiana Tech,UTEP,AWAY,-19.802674,-11.450359,-11.852315,-3.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0525,2025,10,Utah State,New Mexico,HOME,-13.296973,-3.546532,-6.250441,19.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0525,2025,10,New Mexico,Utah State,AWAY,-3.546532,-13.296973,6.250441,-19.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0526,2025,10,Vanderbilt,Florida,HOME,25.812411,-19.325492,48.637903,67.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0526,2025,10,Florida,Vanderbilt,AWAY,-19.325492,25.812411,-48.637903,-67.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0527,2025,10,Virginia,Pittsburgh,HOME,29.013105,8.509864,24.003242,33.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0527,2025,10,Pittsburgh,Virginia,AWAY,8.509864,29.013105,-24.003242,-33.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0528,2025,10,West Virginia,Kansas State,HOME,-3.886004,-17.060615,16.674611,-19.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0528,2025,10,Kansas State,West Virginia,AWAY,-17.060615,-3.886004,-16.674611,19.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0529,2025,10,Wyoming,Boise State,HOME,-17.490391,-4.410134,-9.580258,9.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0529,2025,10,Boise State,Wyoming,AWAY,-4.410134,-17.490391,9.580258,-9.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-01,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0530,2025,11,Alabama,Lehigh,HOME,48.530739,21.355183,30.675555,35.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0530,2025,11,Lehigh,Alabama,AWAY,21.355183,48.530739,-30.675555,-35.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0531,2025,11,Arizona,Texas Tech,HOME,18.677113,47.520875,-25.343762,-17.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0531,2025,11,Texas Tech,Arizona,AWAY,47.520875,18.677113,25.343762,17.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0532,2025,11,Arkansas,South Carolina,HOME,-18.398209,-27.922693,13.024483,16.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0532,2025,11,South Carolina,Arkansas,AWAY,-27.922693,-18.398209,-13.024483,-16.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0533,2025,11,Baylor,NC State,HOME,-4.607514,-5.820655,4.713141,-4.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0533,2025,11,NC State,Baylor,AWAY,-5.820655,-4.607514,-4.713141,4.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0534,2025,11,Boston College,Cincinnati,HOME,-17.324351,1.625636,-15.449986,-16.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0534,2025,11,Cincinnati,Boston College,AWAY,1.625636,-17.324351,15.449986,16.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0535,2025,11,California,Syracuse,HOME,-13.784747,-5.795532,-4.489214,12.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0535,2025,11,Syracuse,California,AWAY,-5.795532,-13.784747,4.489214,-12.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0536,2025,11,Clemson,Notre Dame,HOME,-6.394478,33.259261,-36.153738,-32.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0536,2025,11,Notre Dame,Clemson,AWAY,33.259261,-6.394478,36.153738,32.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0537,2025,11,Coastal Carolina,North Carolina,HOME,-11.719844,-8.302048,0.082203,-28.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0537,2025,11,North Carolina,Coastal Carolina,AWAY,-8.302048,-11.719844,-0.082203,28.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0538,2025,11,Colorado,Texas State,HOME,-8.337563,-17.754967,12.917404,2.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0538,2025,11,Texas State,Colorado,AWAY,-17.754967,-8.337563,-12.917404,-2.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0539,2025,11,Colorado State,Oregon State,HOME,-12.851962,-14.338527,4.986565,-5.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0539,2025,11,Oregon State,Colorado State,AWAY,-14.338527,-12.851962,-4.986565,5.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0540,2025,11,Duke,Florida International,HOME,0.366952,-11.532792,15.399744,24.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0540,2025,11,Florida International,Duke,AWAY,-11.532792,0.366952,-15.399744,-24.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0541,2025,11,Florida,Auburn,HOME,-23.46817,-19.054497,-0.913674,16.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0541,2025,11,Auburn,Florida,AWAY,-19.054497,-23.46817,0.913674,-16.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0542,2025,11,Florida Atlantic,Indiana,HOME,-19.421847,43.673872,-59.595719,-49.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0542,2025,11,Indiana,Florida Atlantic,AWAY,43.673872,-19.421847,59.595719,49.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0543,2025,11,Florida State,Virginia,HOME,-15.777915,33.312915,-45.59083,-61.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0543,2025,11,Virginia,Florida State,AWAY,33.312915,-15.777915,45.59083,61.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0544,2025,11,Georgia Southern,Georgia State,HOME,-10.252724,-11.667272,4.914548,5.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0544,2025,11,Georgia State,Georgia Southern,AWAY,-11.667272,-10.252724,-4.914548,-5.0,L,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
G25-0545,2025,11,Georgia Tech,Stanford,HOME,23.479419,-12.315558,39.294978,21.0,W,GOVERNED_SYNTHETIC_CONTROL: 2025 Synthetic Season LOCKED v3.xlsx sha256=77bb6ecf48e805b62b8af238bbf7b3534330df0405b8a170e48bb5c234d532ba via Power_Crunch_Research_Lab_Phase5D_WalkForward_Package.zip; corpus self-declares SCHEDULE SYNTHETIC / SCORES SIMULATED; authorised for MVP_CONTROL_CALIBRATION_ONLY by R-V3-MVP-CONTROL-CORPUS-01,2025-11-08,2026-08-22,3.0.0-internal-shadow-mvp,V3-INTERNAL-SHADOW-MVP-2026-08-22-R1-001,validation
